filename,competitors_new,competitors_ciks_new,competitors_old,competitors_ciks_old
CIK817720_10K_20200821.txt,BES Technic|Cirque Corporation|Cirrus Logic|DSP Group|Egis Technology|Elan Microelectronics|Focaltech|Goodix|Himax|Marvell|Megachips|Microchip|Novatek Microelectronics|Parade|Qbit|Realtek|Samsung LSI|SiliconWorks,-1|-1|772406|915778|-1|-1|-1|-1|1342338|1058057|-1|827054|-1|-1|-1|-1|-1|-1,AmLogic|Ambarella|BES Technic|Broadcom|Cirrus Logic|DSP Group|Egis Technology|Elan Microelectronics|Focaltech|GN Netcom|Goodix|Hello Direct|Himax|Infineon|Inmac|Marvell|MediaTek|Megachips|MicroWarehouse|Microchip|NXP|Novatek Microelectronics|Parade|Qbit|Qualcomm|Realtek|Samsung LSI|Silicon Labs|SiliconWorks,-1|1280263|-1|1730168|772406|915778|-1|-1|-1|-1|-1|937265|1342338|1107457|801121|1058057|-1|-1|-1|827054|1413447|-1|-1|-1|804328|-1|-1|1038074|-1
CIK817720_10K_20210823.txt,BES Technic|Cirque Corporation|Cirrus Logic|DSP Group|Egis Technology|Elan Microelectronics|Focaltech|Goodix|Himax|Marvell|Megachips|Microchip|Novatek Microelectronics|Parade|Qbit|Realtek|Samsung LSI|SiliconWorks,-1|-1|772406|915778|-1|-1|-1|-1|1342338|1058057|-1|827054|-1|-1|-1|-1|-1|-1,"AmLogic|Ambarella|BES Technic|Broadcom|Broadcom Limited|Cirque Corporation|Cirrus Logic|Conexant Systems, LLC|DSP Group|Egis Technology|Elan Microelectronics|Finisar Corporation|Flex Ltd.|Focaltech|Goodix|Hewlett Packard|Himax|Infineon|Intel Corporation|Knowles Corp.|Magnachip Semiconductor|Marvell|Marvell Technology Group Ltd.|Maxim Integrated|MediaTek|Megachips|Microchip|NXP|Novatek Microelectronics|Nuvoton Technology Corporation|Parade|Qbit|Qualcomm|Realtek|Samsung LSI|Silicon Labs|SiliconWorks|Winbond Electronics Corporation America",-1|1280263|-1|1730168|1730168|-1|772406|1069353|915778|-1|-1|1094739|866374|-1|-1|1645590|1342338|1107457|50863|1587523|1325702|1058057|-1|743316|-1|-1|827054|1413447|-1|-1|-1|-1|804328|-1|-1|1038074|-1|-1
CIK817720_10K_20220822.txt,BES Technic|Cirque Corporation|Cirrus Logic|Egis Technology|Elan Microelectronics|Focaltech|Goodix|Himax|Marvell|Megachips|Microchip|Novatek Microelectronics|Parade|Qbit|Qualcomm|Realtek|Samsung LSI|SiliconWorks|Skyworks,-1|-1|772406|-1|-1|-1|-1|1342338|1058057|-1|827054|-1|-1|-1|804328|-1|-1|-1|4127,AmLogic|Ambarella|BES Technic|Broadcom|Cirrus Logic|DSPG|DisplayLink|Egis Technology|Focaltech|Goodix|Himax|Infineon|Marvell|MediaTek|Megachips|Microchip|NXP|Novatek Microelectronics|Parade|Qbit|Qualcomm|Realtek|ST Micro|Samsung LSI|Silicon Labs|Skyworks,-1|1280263|-1|1730168|772406|915778|-1|-1|-1|-1|1342338|1107457|1058057|-1|-1|827054|1413447|-1|-1|-1|804328|-1|-1|-1|1038074|4127
CIK817720_10K_20230818.txt,BES Technic|Cirque Corporation|Cirrus Logic|Egis Technology|Elan Microelectronics|Focaltech|Goodix|Himax|LX Semicon|Marvell|Megachips|Microchip|Novatek Microelectronics|Parade|Qbit|Qualcomm|Raydium|Realtek|Samsung LSI|Skyworks,-1|-1|772406|-1|-1|-1|-1|1342338|-1|1058057|-1|827054|-1|-1|-1|804328|-1|-1|-1|4127,AmLogic|Ambarella|BES Technic|Broadcom|Cirque Corporation|Cirrus Logic|Elan Microelectronics|Focaltech|Goodix|Himax|Infineon|Marvell|MediaTek|Megachips|Microchip|NXP|Novatek Microelectronics|Parade|Qbit|Qualcomm|Realtek|ST Micro|Silicon Labs|Skyworks,-1|1280263|-1|1730168|-1|772406|-1|-1|-1|1342338|1107457|1058057|-1|-1|827054|1413447|-1|-1|-1|804328|-1|-1|1038074|4127
CIK831115_10K_20010402.txt,Zecal,-1,"Reptron Electronics, Inc.",918765
CIK831115_10K_20020424.txt,,,"ACT Manufacturing, Inc.|Ariel Corp.|Benchmark Electronics|EFTC Corporation|EICO Electr Ins Cap|Elamex S. A. De C.V. CL 1|Eltek Ltd.|Flextronics International Ltd.|Gadzoox Networks, Inc.|Hadco Corp.|IEC Electronics Corp.|Imaging Technologies CP|Jabil Circuit, Inc.|M-Wave, Inc.|Merix Corp.|Palomar Medical Tech.|Park Electrochemical CP|Parlex Corp.|Performance Tech, Inc.|Plexus Corp.|Qlogic Corp.|SCI Systems, Inc.|SMTC Corporation|Sanmina Corp.|Score One Inc.|Sheldahl, Inc.|Sigmatron International, Inc.|Smtek International, Inc.|Solectron Corp.|Sypris Solutions, Inc.|TTM Technologies, Inc.|Viasystems Group, Inc.",937971|911167|863436|1081227|-1|-1|1024672|-1|1084722|729533|49728|-1|-1|-1|921365|881695|-1|724988|1003950|785786|918386|87744|1108320|897723|-1|89615|915358|26987|835541|864240|1116942|1101169
CIK833640_10K_20170208.txt,Avago|Infineon|Semikron,-1|1107457|-1,Avago|Dialog Semiconductor|Diodes Inc.|Fairchild Semiconductor|Infineon|NXP Semiconductors|ON Semiconductor|On-Bright Electronics|STMicroelectronics|Sanken Electric Company|Semikron,-1|1116581|29002|1036960|1107457|1413447|1097864|-1|932787|-1|-1
CIK833640_10K_20180214.txt,Avago|Infineon|Semikron,-1|1107457|-1,Avago|Dialog Semiconductor|Diodes Inc.|Infineon|NXP Semiconductors|ON Semiconductor|On-Bright Electronics|STMicroelectronics|Sanken Electric Company|Semikron,-1|1116581|29002|1107457|1413447|1097864|-1|932787|-1|-1
CIK833640_10K_20190213.txt,Avago|Infineon|ON Semiconductor|STMicroelectronics|Sanken Electric Company|Semikron,-1|1107457|1097864|932787|-1|-1,Avago|Dialog Semiconductor|Diodes Inc.|Infineon|NXP Semiconductors|ON Semiconductor|On-Bright Electronics|STMicroelectronics|Sanken Electric Company|Semikron,-1|1116581|29002|1107457|1413447|1097864|-1|932787|-1|-1
CIK833640_10K_20200207.txt,Avago|Infineon|ON Semiconductor|STMicroelectronics|Sanken Electric Company|Semikron,-1|1107457|1097864|932787|-1|-1,Avago|Dialog Semiconductor|Diodes Inc.|Infineon|NXP Semiconductors|ON Semiconductor|On-Bright Electronics|STMicroelectronics|Sanken Electric Company|Semikron,-1|1116581|29002|1107457|1413447|1097864|-1|932787|-1|-1
CIK833640_10K_20210205.txt,Avago|Infineon|ON Semiconductor|STMicroelectronics|Sanken Electric Company|Semikron,-1|1107457|1097864|932787|-1|-1,Avago|Dialog Semiconductor|Diodes Inc.|Infineon|NXP Semiconductors|ON Semiconductor|On-Bright Electronics|STMicroelectronics|Sanken Electric Company|Semikron,-1|1116581|29002|1107457|1413447|1097864|-1|932787|-1|-1
CIK833640_10K_20220207.txt,Avago|Infineon|ON Semiconductor|STMicroelectronics|Sanken Electric Company|Semikron,-1|1107457|1097864|932787|-1|-1,Avago|Diodes Inc.|Infineon|NXP Semiconductors|ON Semiconductor|On-Bright Electronics|Renesas Electronics|STMicroelectronics|Sanken Electric Company|Semikron,-1|29002|1107457|1413447|1097864|-1|-1|932787|-1|-1
CIK833640_10K_20230207.txt,Broadcom|Fuji Electric|Hangzhou Firstack Technology Co.|Infineon|Mitsubishi|Mitsubishi Electric|ON Semiconductor|STMicroelectronics|Sanken|Semikron,1730168|-1|-1|1107457|773753|773753|1097864|932787|-1|-1,Broadcom|Diodes Inc.|Fuji Electric|Hangzhou Firstack Technology Co.|Infineon Technologies|MediaTek Inc.|Mitsubishi Electric|NXP Semiconductors|ON Semiconductor|On-Bright Electronics|Renesas Electronics|STMicroelectronics|Sanken Electric Company|Semikron|Southchip Semiconductor,1730168|29002|-1|-1|1107457|-1|773753|1413447|1097864|-1|-1|932787|-1|-1|-1
CIK833640_10K_20240212.txt,Broadcom|Fuji Electric|Hangzhou Firstack Technology Co.|Infineon|Mitsubishi|Mitsubishi Electric|ON Semiconductor|STMicroelectronics|Sanken|Semikron,1730168|-1|-1|1107457|773753|773753|1097864|932787|-1|-1,Broadcom|Chipown Microelectronics|Diodes Inc.|Fuji Electric|Hangzhou Firstack Technology Co.|Hangzhou Silan Microelectronics Co.|Infineon Technologies|MediaTek Inc.|Mitsubishi Electric|NXP Semiconductors|ON Semiconductor|On-Bright Electronics|Renesas Electronics|STMicroelectronics|Sanken Electric Company|Semikron|Southchip Semiconductor,1730168|-1|29002|-1|-1|-1|1107457|-1|773753|1413447|1097864|-1|-1|932787|-1|-1|-1
CIK833640_10K_20250207.txt,Fuji Electric|Hangzhou Firstack Technology Co.|Infineon|Mitsubishi|Mitsubishi Electric|ON Semiconductor|STMicroelectronics|Sanken|Semikron,-1|-1|1107457|773753|773753|1097864|932787|-1|-1,Chipown Microelectronics|Diodes Inc.|Fuji Electric|Hangzhou Firstack Technology Co.|Hangzhou Silan Microelectronics Co.|Infineon Technologies|MediaTek Inc.|Mitsubishi|Mitsubishi Electric|NXP Semiconductors|ON Semiconductor|On-Bright Electronics|Renesas Electronics|STMicroelectronics|Sanken Electric Company|Semikron|Southchip Semiconductor,-1|29002|-1|-1|-1|1107457|-1|773753|773753|1413447|1097864|-1|-1|932787|-1|-1|-1
CIK849502_10K_20030331.txt,Fairchild|ST-Microelectronics,34257|-1,"Alliance Semiconductor Corporation|Atmel|Cypress Semiconductor|Fairchild|Fujitsu|Hewlett Packard|Hitachi|Hyundai Electronics Industries Co. Ltd.|Infineon|Integrated Device Technology, Inc.|Maxim Integrated Products|Micron Technology, Inc.|Mitsubishi Electric Corporation|Monolithic System Technology, Inc.|Motorola, Inc.|NEC|NEC Corporation|Rambus|Rohm|ST-Microelectronics|Samsung|Texas Instruments|Toshiba|Xicor",-1|872448|791915|34257|39341|1645590|47710|-1|1107457|703361|743316|723125|773753|-1|68505|72127|72127|917273|-1|-1|-1|97476|98573|319191
CIK849502_10K_20040326.txt,ST-Microelectronics N.V.,-1,"Atmel Corporation|Catalyst Semiconductor, Inc.|Cypress Semiconductor|Enhanced Memory Systems, Inc.|Hewlett Packard|Infineon|Mushkin Inc.|National Semiconductor Corporation|ST-Microelectronics N.V.|Texas Instruments, Inc.|Xicor, Inc.",872448|899636|791915|-1|1645590|1107457|-1|70530|-1|97476|319191
CIK849502_10K_20050316.txt,,,Atmel Corporation|Bramwell|Fujitsu|Halifax|Infineon|Integrated Silicon Solution Inc.|Intersil Corp.|National Semiconductor Corporation|ST-Microelectronics N.V.,872448|-1|39341|720671|1107457|854701|2485|70530|-1
CIK849502_10K_20060315.txt,,,"Atmel Corporation|Freescale|Fujitsu|Infineon|Integrated Silicon Solution Inc.|Intersil Corporation|Maxim Integrated|Microchip|NEC|National Semiconductor Corporation|Philips|Renasas|ST-Microelectronics N.V.|Samsung Electronics Company, Ltd.|Texas Instruments|Toshiba|Zilog",872448|1272547|39341|1107457|854701|2485|743316|827054|72127|70530|205778|-1|-1|-1|97476|98573|319450
CIK849502_10K_20070221.txt,,,"Atmel Corporation|Freescale|Fujitsu|Infineon|Integrated Silicon Solution Inc.|Intersil Corporation|Maxim Integrated|Microchip|NEC|NXP|National Semiconductor Corporation|Renasas|Rohm|ST-Microelectronics N.V.|Samsung Electronics Company, Ltd.|Toshiba|Zilog",872448|1272547|39341|1107457|854701|2485|743316|827054|72127|1413447|70530|-1|-1|-1|-1|98573|319450
CIK849502_10K_20080227.txt,Atmel Corporation|Freescale|Integrated Silicon Solution Inc.|Intersil Corporation|Maxim Integrated|Microchip|NEC|NXP|Renasas|ST-Microelectronics N.V.,872448|1272547|854701|2485|743316|827054|72127|1413447|-1|-1,Atmel Corporation|Freescale|Fujitsu|Integrated Silicon Solution Inc.|Intersil Corporation|Maxim Integrated|Microchip|NEC|NXP|National Semiconductor Corporation|Renasas|ST-Microelectronics N.V.|Zilog,872448|1272547|39341|854701|2485|743316|827054|72127|1413447|70530|-1|-1|319450
CIK849502_10K_20090202.txt,Atmel Corporation|Freescale|Integrated Silicon Solution Inc.|Intersil Corporation|Maxim Integrated|Microchip|NEC|NXP|Renasas|ST-Microelectronics N.V.|Zilog,872448|1272547|854701|2485|743316|827054|72127|1413447|-1|-1|319450,Atmel Corporation|Freescale|Fujitsu|Integrated Silicon Solution Inc.|Intersil Corporation|Maxim Integrated|Microchip|NEC|NXP|National Semiconductor Corporation|Renasas|ST-Microelectronics N.V.|Texas Instruments|Zilog,872448|1272547|39341|854701|2485|743316|827054|72127|1413447|70530|-1|-1|97476|319450
CIK849502_10K_20100218.txt,Atmel Corporation|Cypress Semiconductor Corporation|Freescale|Fujitsu|Integrated Silicon Solution Inc.|Intersil Corporation|Maxim Integrated|Microchip|NEC|NXP|Renasas|Renesas Technology Corporation|ST-Microelectronics N.V.|Texas Instruments|Zilog,872448|791915|1272547|39341|854701|2485|743316|827054|72127|1413447|-1|-1|-1|97476|319450,Atmel Corporation|Cypress Semiconductor Corporation|Freescale|Fujitsu|Integrated Silicon Solution Inc.|Intersil Corporation|Maxim Integrated|Microchip|NEC|NXP|Renasas|ST-Microelectronics N.V.|Texas Instruments|Zilog,872448|791915|1272547|39341|854701|2485|743316|827054|72127|1413447|-1|-1|97476|319450
CIK849502_10K_20110309.txt,Atmel Corporation|Cypress Semiconductor Corporation|Freescale|Fujitsu|Infineon|Integrated Silicon Solution Inc.|Intersil Corporation|Maxim Integrated|Microchip|NEC|NXP|National Semiconductor|Renasas|Rohm|ST-Microelectronics N.V.|Samsung|Symetrix Corporation|Texas Instruments|Toshiba|Zilog,872448|791915|1272547|39341|1107457|854701|2485|743316|827054|72127|1413447|70530|-1|-1|-1|-1|-1|97476|98573|319450,Atmel Corporation|Cypress Semiconductor Corporation|Freescale|Fujitsu|Integrated Silicon Solution Inc.|Intersil Corporation|Maxim Integrated|Microchip|NEC|NXP|Renasas|ST-Microelectronics N.V.|Texas Instruments|Zilog,872448|791915|1272547|39341|854701|2485|743316|827054|72127|1413447|-1|-1|97476|319450
CIK849502_10K_20120307.txt,Atmel Corporation|Cypress Semiconductor Corporation|Fujitsu|Infineon|Integrated Silicon Solution Inc.|Intersil Corporation|Maxim Integrated|NEC|National Semiconductor|Rohm|ST-Microelectronics N.V.|Samsung|Symetrix Corporation|TI|Toshiba,872448|791915|39341|1107457|854701|2485|743316|72127|70530|-1|-1|-1|-1|98596|98573,Atmel Corporation|Cypress Semiconductor Corporation|Everspin Technologies|Fujitsu|Infineon|Integrated Silicon Solution Inc.|Intersil Corporation|Maxim Integrated|Microchip Technology|NEC|National Semiconductor|Rohm|ST-Microelectronics N.V.|Samsung|Symetrix Corporation|Texas Instruments|Toshiba,872448|791915|1438423|39341|1107457|854701|2485|743316|827054|72127|70530|-1|-1|-1|-1|97476|98573
CIK850579_10K_20010402.txt,Applied Micro Circuits|Cypress Semiconductor|Marvel Technology Group|Tundra Semiconductor|V3 Semiconductor,711065|791915|-1|-1|1063199,Altera|Applied Micro Circuits|Atmel|Cypress Semiconductor|Hitachi|IBM|IDT|Intel|LSI Logic|Lucent Technologies|Marvel Technology Group|Motorola|NEC|Quicklogic|Toshiba|Tundra Semiconductor|Unique Technologies|V3 Semiconductor|Vantis|Xilinx,768251|711065|872448|791915|47710|353524|1005731|50863|-1|1006240|-1|68505|72127|882508|98573|-1|-1|1063199|-1|743988
CIK850579_10K_20030313.txt,Alliance Semiconductor|Altera|Applied Micro Circuits|Atmel|Cypress Semiconductor|Exar|Lattice|Marvel Technology Group|Oxford Semiconductor|Quicklogic|Tundra Semiconductor|Xilinx,-1|768251|711065|872448|791915|753568|350644|-1|-1|882508|-1|743988,Alliance Semiconductor|Altera|Applied Micro Circuits|Atmel|Cypress Semiconductor|Exar|IBM|LSI Logic|Lattice|Marvel Technology Group|NEC|Oxford Semiconductor|Quicklogic|Toshiba|Tundra Semiconductor|Xilinx,-1|768251|711065|872448|791915|753568|353524|-1|350644|-1|72127|-1|882508|98573|-1|743988
CIK850579_10K_20040227.txt,Alliance Semiconductor|Applied Micro Circuits|Cypress Semiconductor|Exar|Intel|NEC|Oxford Semiconductor|Pericom Semiconductor|Texas Instruments|Tundra Semiconductor,-1|711065|791915|753568|50863|72127|-1|1001426|97476|-1,A2M|Alliance Semiconductor|Altera|Applied Micro Circuits|Atmel|Cisco|Cypress Semiconductor|Exar|IBM|Intel|LSI Logic|Lattice|Metatech|NEC|Oxford Semiconductor|Pericom Semiconductor|Prediwave|Quicklogic|Texas Instruments|Toshiba|Tundra Semiconductor|Unique|Xilinx,-1|-1|768251|711065|872448|858877|791915|753568|353524|50863|-1|350644|-1|72127|-1|1001426|-1|882508|97476|98573|-1|-1|743988
CIK850579_10K_20050301.txt,Alliance Semiconductor|Cypress Semiconductor|IDT|Intel|Kawasaki|NEC|Oxford Semiconductor|Pericom Semiconductor|Philips|Renasas|Seiko-Epson|Texas Instruments|Tundra Semiconductor,-1|791915|1005731|50863|-1|72127|-1|1001426|205778|-1|-1|97476|-1,Actel|Alliance Semiconductor|Altera|Atmel|Cypress Semiconductor|IBM|IDT|Intel|Kawasaki|LSI Logic|Lattice|NEC|Oxford Semiconductor|Pericom Semiconductor|Philips|Quicklogic|Renasas|Seiko-Epson|Texas Instruments|Toshiba|Tundra Semiconductor|Xilinx,907687|-1|768251|872448|791915|353524|1005731|50863|-1|-1|350644|72127|-1|1001426|205778|882508|-1|-1|97476|98573|-1|743988
CIK850579_10K_20060307.txt,Actel|Alliance Semiconductor|Altera|Atmel|Cypress Semiconductor|Genesys Logic|IDT|Intel|Kawasaki|Lattice|NEC|Oxford Semiconductor|Pericom Semiconductor|Philips|Quicklogic|Renesas|Seiko-Epson|Texas Instruments|Tundra Semiconductor|Xilinx,907687|-1|768251|872448|791915|-1|1005731|50863|-1|350644|72127|-1|1001426|205778|882508|-1|-1|97476|-1|743988,Actel|Alliance Semiconductor|Altera|Atmel|Cypress Semiconductor|Genesys Logic|IBM|IDT|Intel|Kawasaki|LSI Logic|Lattice|NEC|Oxford Semiconductor|Pericom Semiconductor|Philips|Quicklogic|Renesas|Seiko-Epson|Texas Instruments|Toshiba|Tundra Semiconductor|Xilinx,907687|-1|768251|872448|791915|-1|353524|1005731|50863|-1|-1|350644|72127|-1|1001426|205778|882508|-1|-1|97476|98573|-1|743988
CIK850579_10K_20070227.txt,Cypress Semiconductor|Genesys Logic|IDT|Intel|NEC|NXP Semiconductor|Oxford Semiconductor|Pericom Semiconductor|Renesas|Texas Instruments|Tundra Semiconductor,791915|-1|1005731|50863|72127|1413447|-1|1001426|-1|97476|-1,Actel|Altera|Atmel|Cypress Semiconductor|Genesys Logic|IBM|IDT|Intel|LSI Logic|Lattice|NEC|NXP Semiconductor|Oxford Semiconductor|Pericom Semiconductor|Quicklogic|Renesas|Texas Instruments|Toshiba|Tundra Semiconductor|Xilinx,907687|768251|872448|791915|-1|353524|1005731|50863|-1|350644|72127|1413447|-1|1001426|882508|-1|97476|98573|-1|743988
CIK850579_10K_20080306.txt,Actel|Altera|Atmel|Cypress Semiconductor|Genesys Logic|IDT|Intel|Lattice|NEC|NXP Semiconductor|Oxford Semiconductor|Pericom Semiconductor|Quicklogic|Renesas|Texas Instruments|Tundra Semiconductor|Xilinx,907687|768251|872448|791915|-1|1005731|50863|350644|72127|1413447|-1|1001426|882508|-1|97476|-1|743988,Actel|Altera|Atmel|Cypress Semiconductor|Genesys Logic|IBM|IDT|Intel|LSI Logic|Lattice|NEC|NXP Semiconductor|Oxford Semiconductor|Pericom Semiconductor|Quicklogic|Renesas|Texas Instruments|Toshiba|Tundra Semiconductor|Xilinx,907687|768251|872448|791915|-1|353524|1005731|50863|-1|350644|72127|1413447|-1|1001426|882508|-1|97476|98573|-1|743988
CIK850579_10K_20090306.txt,,,Actel|Altera|Atmel|Cortina|Cypress Semiconductor|Genesys Logic|Gennum|IBM|IDT|Initio|Intel|JMicron|LSI Logic|Lattice|Marvell|MosChip|NEC|NXP Semiconductor|Pericom Semiconductor|Quicklogic|Renesas|Symwave|Texas Instruments|Toshiba|Tundra Semiconductor|Xilinx,907687|768251|872448|-1|791915|-1|-1|353524|1005731|50505|50863|-1|-1|350644|1058057|-1|72127|1413447|1001426|882508|-1|-1|97476|98573|-1|743988
CIK850579_10K_20100304.txt,ASMedia|Actel|Altera|Atmel|Cavium|Cortina|Cypress Semiconductor|Genesys Logic|Gennum|IDT|Initio|Intel|JMicron|Lattice|LucidPoint|Marvell|MosChip|NEC|NXP Semiconductor|Pericom Semiconductor|QuickLogic|Renesas|Symwave|Texas Instruments|Xilinx,-1|907687|768251|872448|1175609|-1|791915|-1|-1|1005731|50505|50863|-1|350644|-1|1058057|-1|72127|1413447|1001426|882508|-1|-1|97476|743988,ASMedia|Actel|Altera|Atmel|Cavium|Cortina|Cypress Semiconductor|Fujitsu|Genesys Logic|Gennum|IBM|IDT|Initio|Intel|JMicron|LSI Logic|Lattice|LucidPoint|Marvell|MosChip|NEC|NXP Semiconductor|Pericom Semiconductor|QuickLogic|Renesas|Symwave|Texas Instruments|Toshiba|Xilinx,-1|907687|768251|872448|1175609|-1|791915|39341|-1|-1|353524|1005731|50505|50863|-1|-1|350644|-1|1058057|-1|72127|1413447|1001426|882508|-1|-1|97476|98573|743988
CIK850579_10K_20110304.txt,ASMedia|Actel|Altera|Aquantia|Atmel|Broadcom|Cavium|Cortina|Cypress Semiconductor|Genesys Logic|Gennum|IDT|Initio|Intel|JMicron|Lattice|LucidPoint|Marvell|MosChip|NEC|NXP Semiconductor|Pericom Semiconductor|QuickLogic|Renesas|Solarflare|Texas Instruments|Xilinx,-1|907687|768251|1316016|872448|1730168|1175609|-1|791915|-1|-1|1005731|50505|50863|-1|350644|-1|1058057|-1|72127|1413447|1001426|882508|-1|-1|97476|743988,ASMedia|ASUS Computer International|Actel|Altera|Aquantia|Atmel|Broadcom|Cavium|Cortina|Cypress Semiconductor|Fujitsu|Genesys Logic|Gennum|IBM|IDT|Initio|Intel|Internet Machines|JMicron|LSI Logic|Lattice|LucidPoint|Marvell|MosChip|NEC|NXP Semiconductor|Pericom Semiconductor|QuickLogic|Renesas|Solarflare|Texas Instruments|Toshiba|Xilinx,-1|-1|907687|768251|1316016|872448|1730168|1175609|-1|791915|39341|-1|-1|353524|1005731|50505|50863|-1|-1|-1|350644|-1|1058057|-1|72127|1413447|1001426|882508|-1|-1|97476|98573|743988
CIK850579_10K_20120313.txt,,,Teranetics,-1
CIK854701_10K_20011217.txt,,,Alliance Semiconductor|Atmel|Cypress Semiconductor|Giga Semiconductor|Integrated Device Technology|Mitsubishi|Mosel-Vitelic|Motorola|Oki|SGS-Thomson Microelectronics|Samsung|Vanguard|Winbond,-1|872448|791915|-1|703361|773753|-1|68505|-1|-1|-1|1045829|-1
CIK854701_10K_20021220.txt,Alliance Semiconductor|Atmel|Catalyst|Cypress Semiconductor|Etron|Giga Semiconductor|IDT|Integrated Device Technology|Mitsubishi|SGS-Thomson Microelectronics|Samsung|Sony,-1|872448|915508|791915|-1|-1|1005731|703361|773753|-1|-1|313838,Alliance Semiconductor|Atmel|Catalyst|Cypress Semiconductor|Etron|Giga Semiconductor|HyNEX|Integrated Device Technology|Mitsubishi|Mosel-Vitelic|Oki|SGS-Thomson Microelectronics|Samsung|Sony|Vanguard,-1|872448|915508|791915|-1|-1|-1|703361|773753|-1|-1|-1|-1|313838|1045829
CIK854701_10K_20031204.txt,Alliance Semiconductor|Atmel|Catalyst|Cypress|ESMT|Etron|Fujitsu|G-Link|Giga Semiconductor|ICSI|Integrated Device Technology|Intel|NEC|Oki|Renesas Technology|STMicroelectronics|Samsung|Sony|Toshiba|Winbond,-1|872448|915508|716054|-1|-1|39341|-1|-1|768832|703361|50863|72127|-1|-1|932787|-1|313838|98573|-1,AMD|Alliance Semiconductor|Atmel|Catalyst|Cypress|ESMT|Etron|Fujitsu|G-Link|Giga Semiconductor|Hynix|ICSI|Integrated Device Technology|Intel|Micron|Mosel-Vitelic|NEC|Nanya|Oki|Renesas Technology|STMicroelectronics|Samsung|Sony|Toshiba|Winbond,2488|-1|872448|915508|716054|-1|-1|39341|-1|-1|-1|768832|703361|50863|803512|-1|72127|-1|-1|-1|932787|-1|313838|98573|-1
CIK854701_10K_20041214.txt,Alliance Semiconductor|Atmel|Catalyst|Cypress|ESMT|Etron|Giga Semiconductor|ICSI|Integrated Device Technology|NEC|Oki|Renesas Technology|SMIC|ST Microelectronics|Samsung|Sony|Winbond,-1|872448|915508|716054|-1|-1|-1|768832|703361|72127|-1|-1|89415|-1|-1|313838|-1,Alliance Semiconductor|Atmel|Catalyst|Cypress|ESMT|Etron|Giga Semiconductor|Hynix|ICSI|Integrated Device Technology|Micron|NEC|Nanya|Oki|Renesas Technology|ST Microelectronics|STMicroelectronics|Samsung|Sony|Winbond,-1|872448|915508|716054|-1|-1|-1|-1|768832|703361|803512|72127|-1|-1|-1|-1|932787|-1|313838|-1
CIK854701_10K_20051215.txt,Alco Micro|Atmel|Catalyst|Cypress|ESMT|Etron|Genesis of Taiwan|Giga Semiconductor|Integrated Device Technology|Microchip|NEC|Oki|Renesas|STMicroelectronics|Samsung|Silicon Motion Inc.|Winbond,-1|872448|915508|716054|-1|-1|-1|-1|703361|827054|72127|-1|-1|932787|-1|1329394|-1,Cypress|ESMT|Etron|Giga Semiconductor|Hynix|Integrated Device Technology|Micron|NEC|Nanya|Oki|Renesas Technology|Samsung|Sony|Toshiba|Winbond,716054|-1|-1|-1|-1|703361|803512|72127|-1|-1|-1|-1|313838|98573|-1
CIK854701_10K_20070530.txt,Alco Micro|Atmel|Catalyst|Cypress|ESMT|Etron|GSI Technology|Genesis of Taiwan|Integrated Device Technology|Microchip|NEC|Oki|Renesas Technology|STMicroelectronics|Samsung|Silicon Motion Inc.|Sony|Toshiba|Winbond,-1|872448|915508|716054|-1|-1|1126741|-1|703361|827054|72127|-1|-1|932787|-1|1329394|313838|98573|-1,Alco Micro|Atmel|Catalyst|Cypress|ESMT|Etron|GSI Technology|Genesis of Taiwan|Hynix|Integrated Device Technology|Microchip|Micron|NEC|Nanya|Oki|Renesas Technology|STMicroelectronics|Samsung|Silicon Motion Inc.|Sony|Toshiba|Winbond,-1|872448|915508|716054|-1|-1|1126741|-1|-1|703361|827054|803512|72127|-1|-1|-1|932787|-1|1329394|313838|98573|-1
CIK854701_10K_20071218.txt,Atmel|Catalyst|Cypress|ESMT|Etron|GSI Technology|Integrated Device Technology|Microchip|NEC|Oki|Renesas Technology|STMicroelectronics|Samsung|Silicon Motion Inc.|Sony|Toshiba|Winbond,872448|915508|716054|-1|-1|1126741|703361|827054|72127|-1|-1|932787|-1|1329394|313838|98573|-1,Atmel|Catalyst|Cypress|ESMT|Etron|GSI Technology|Hynix|Integrated Device Technology|Microchip|Micron|NEC|Nanya|Oki|Renesas Technology|STMicroelectronics|Samsung|Silicon Motion Inc.|Sony|Toshiba|Winbond,872448|915508|716054|-1|-1|1126741|-1|703361|827054|803512|72127|-1|-1|-1|932787|-1|1329394|313838|98573|-1
CIK854701_10K_20081215.txt,Atmel|Cypress|ESMT|Etron|GSI Technology|Integrated Device Technology|Microchip|NEC|ON Semiconductor|Oki|Renesas Technology|STMicroelectronics|Samsung|Sony|Toshiba|Winbond,872448|716054|-1|-1|1126741|703361|827054|72127|1097864|-1|-1|932787|-1|313838|98573|-1,Atmel|Cypress|ESMT|Etron|GSI Technology|Hynix|Integrated Device Technology|Microchip|Micron|NEC|Nanya|ON Semiconductor|Oki|Renesas Technology|STMicroelectronics|Samsung|Sony|Toshiba|Winbond,872448|716054|-1|-1|1126741|-1|703361|827054|803512|72127|-1|1097864|-1|-1|932787|-1|313838|98573|-1
