filename,competitors_new,competitors_ciks_new,competitors_old,competitors_ciks_old
CIK1730168_10K_20251218.txt,,,"Advanced Semiconductor Engineering, Inc.|Amkor Technology, Inc.|Foxconn Technology Group|Siliconware Precision Industries Co., Ltd.|Taiwan Semiconductor Manufacturing Company Limited",-1|1047127|-1|-1|1046179
CIK1738699_20F_20200313.txt,,,"Comodo|DigiCert Inc|DigiCert Inc.|Digicert|Entrust Datacard|FireEye, Inc.|Globalsign|Infineon Technologies|Let's Encrypt|Microchip|NXP|NXP Semiconductors|Red Hat Software|ST Microelectronics|STMicroelectronics|Samsung Electronics|Symantec Corporation|VASCO Data Security International, Inc.|VeriSign, Inc.|Zix Corp",-1|-1|-1|-1|-1|1370880|-1|1107457|-1|827054|1413447|1413447|-1|-1|932787|-1|-1|-1|1014473|855612
CIK1738699_20F_20210429.txt,,,"Comodo|Crede CG III, Ltd|DigiCert Inc|DigiCert Inc.|Digicert|Entrust Datacard|FireEye, Inc.|GLOBAL TECH OPPORTUNITIES 8|Globalsign|Infineon Technologies|Let's Encrypt|Microchip|NXP|NXP Semiconductors|Nice & Green SA|Palantir|Red Hat Software|ST Microelectronics|STMicroelectronics|Samsung Electronics|Snowflake|Symantec Corporation|UBS SA|VASCO Data Security International, Inc.|VeriSign, Inc.|Zix Corp|arago GmbH",-1|-1|-1|-1|-1|-1|1370880|-1|-1|1107457|-1|827054|1413447|1413447|-1|-1|-1|-1|932787|-1|1640147|-1|1610520|-1|1014473|855612|-1
CIK1738699_20F_20220413.txt,,,"Comodo|Crede CG III, Ltd|DigiCert Inc|DigiCert Inc.|Digicert|Digicert Inc|Entrust Datacard|FOSSA SYSTEMS s.l.|FireEye, Inc.|GLOBAL TECH OPPORTUNITIES 8|Globalsign|Infineon Technologies|Inside Secure SA|L1 Capital Global Opportunities Master Fund|Let's Encrypt|Long State Investment Limited|Microchip|NXP|NXP Semiconductors|OpenLimit Holding AG|Palantir|Red Hat Software|ST Microelectronics|STMicroelectronics|Samsung Electronics|Snowflake|Symantec Corporation|Tarmin Inc|VASCO Data Security International, Inc.|VeriSign, Inc.|Yorkville Advisors Global, LLC|Zix Corp|arago",-1|-1|-1|-1|-1|-1|-1|-1|1370880|-1|-1|1107457|-1|-1|-1|-1|827054|1413447|1413447|-1|-1|-1|-1|932787|-1|1640147|-1|-1|-1|1014473|-1|855612|-1
CIK1738699_20F_20230428.txt,,,"DigiCert Inc.|Entrust Datacard|FireEye, Inc.|Infineon Technologies|Let's Encrypt|Microchip|NXP Semiconductors|Palantir|Red Hat Software|STMicroelectronics|Samsung Electronics|Snowflake|Symantec Corporation|VASCO Data Security International, Inc.|VeriSign, Inc.|Zix Corp|arago",-1|-1|1370880|1107457|-1|827054|1413447|-1|-1|932787|-1|1640147|-1|-1|1014473|855612|-1
CIK1738699_20F_20240515.txt,,,"Anson Investments Master Fund|DigiCert Inc.|Entrust Datacard|FireEye, Inc.|Global Tech Opportunities 8|Infineon Technologies|L1 Capital Global Opportunities Master Fund|Let's Encrypt|Microchip|NXP Semiconductors|Palantir|Red Hat Software|STMicroelectronics|Samsung Electronics|Snowflake|Symantec Corporation|VASCO Data Security International, Inc.|VeriSign, Inc.|Zix Corp",-1|-1|-1|1370880|-1|1107457|-1|-1|827054|1413447|-1|-1|932787|-1|1640147|-1|-1|1014473|855612
CIK1738699_20F_20250417.txt,,,"DigiCert Inc.|Digicert|Entrust|Entrust Datacard|FireEye, Inc.|HID|Infineon|Infineon Technologies|Keyfactor|Let’s Encrypt|Microchip|NXP|NXP Semiconductors|Palantir|Red Hat Software|STMicroelectronics|Samsung|Samsung Electronics|Snowflake|Symantec Corporation|Thales|VASCO Data Security International, Inc.|VeriSign, Inc.|Zix Corp",-1|-1|1031283|-1|1370880|47035|1107457|1107457|-1|-1|827054|1413447|1413447|-1|-1|932787|-1|-1|1640147|-1|1722401|-1|1014473|855612
CIK1780652_20F_20200415.txt,,,"Bank of Gansu Co., Ltd.|Beijing Gehua CATV Network Co., Ltd.|Ci Wen Media Co., Ltd.|Hangzhou Hengtong Cloud Information Technology Co., Ltd.|Hangzhou Weidi Tu Technology Co., Ltd.|Hangzhou Weitu Technology (Beijing) Co., Ltd.|Ingenic Semiconductor Co., Ltd.|Innovative Medical Management Co., Ltd.|Linan Bite Tiancheng Technology Co., Ltd.|Pure Pearl Group Co., Ltd.|Samsung|Semiconductor Manufacturing International Corporation|TSMC|Vimicro Corporation|Yi Bite Number Technology (Beijing) Co., Ltd.|Zhejiang Weiji Technology Co., Ltd.",-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1267482|1046179|1341088|-1|-1
CIK1780652_20F_20210421.txt,,,Samsung|Semiconductor Manufacturing International Corporation|TSMC|Taiwan Semiconductor Manufacturing Company Limited,-1|1267482|1046179|1046179
CIK1780652_20F_20220429.txt,,,existing and new players that are more established than us|existing players that have been focusing on Bitcoin mining|many well-known domestic and international players|new entrants that include well-established players in the semiconductor industry|players who have not been predisposed to this industry in the past,-1|-1|-1|-1|-1
CIK1796898_20F_20210406.txt,SunPower,867773,Canadian Solar Inc.|First Solar Inc.|Hanwha QCELLS Corporation|JA Solar Holdings Co.|Jinko Solar|LG Solar|LONGi Solar|Panasonic|REC Solar|Risen Energy|Trina Solar Ltd.,1375877|1274494|-1|1385598|-1|-1|-1|63271|-1|-1|1382158
CIK1796898_20F_20220324.txt,SunPower,867773,Canadian Solar Inc.|First Solar Inc.|Hanwha QCELLS Corporation|JA Solar Holdings Co.|Jinko Solar|LG Solar|LONGi Solar|REC Solar|Risen Energy|Trina Solar Ltd.,1375877|1274494|-1|1385598|-1|-1|-1|-1|-1|1382158
CIK2488_10K_20230227.txt,"ARM|Analog Devices|Broadcom Corporation|Intel Corporation|Lattice Semiconductor Corporation|Marvell Technology Group, Ltd.|Microsemi Corporation|NVIDIA|NXP Semiconductors N.V.|Texas Instruments Incorporated",1057997|6281|1730168|50863|855658|-1|310568|1045810|1413447|97476,"Analog Devices|Broadcom Corporation|Intel Corporation|Lattice Semiconductor Corporation|Marvell Technology Group, Ltd.|Microsemi Corporation|NVIDIA Corporation|NXP Semiconductors N.V.|Texas Instruments Incorporated",6281|1730168|50863|855658|-1|310568|1045810|1413447|97476
CIK2488_10K_20240131.txt,"Analog Devices|Broadcom Corporation|Intel Corporation|Lattice Semiconductor Corporation|Marvell Technology Group, Ltd.|Microsemi Corporation|NVIDIA|NVIDIA Corporation|NXP Semiconductors N.V.|Texas Instruments Incorporated",6281|1730168|50863|855658|-1|310568|1045810|1045810|1413447|97476,"Analog Devices|Broadcom Corporation|Intel Corporation|Lattice Semiconductor Corporation|Marvell Technology Group, Ltd.|Microsemi Corporation|NVIDIA Corporation|NXP Semiconductors N.V.|Texas Instruments Incorporated",6281|1730168|50863|855658|-1|310568|1045810|1413447|97476
CIK2488_10K_20250205.txt,Nvidia,1045810,"Analog Devices|Broadcom Corporation|Intel Corporation|Lattice Semiconductor Corporation|Marvell Technology Group, Ltd.|Microsemi Corporation|NVIDIA Corporation|NXP Semiconductors N.V.|Qualcomm Incorporated|Texas Instruments Incorporated",6281|1730168|50863|855658|-1|310568|1045810|1413447|804328|97476
CIK29002_10K_20160311.txt,,,"Fairchild Semiconductor Corporation|Infineon Technologies A.G.|NXP Semiconductors N.V.|ON Semiconductor Corporation|Rohm Electronics USA, LLC|Toshiba Corporation|Vishay Intertechnology, Inc.",1036960|1107457|1413447|1097864|-1|98573|103730
CIK29002_10K_20170227.txt,,,"Infineon Technologies A.G.|Nexperia|ON Semiconductor Corporation|Rohm Electronics USA, LLC|Toshiba Corporation|Vishay Intertechnology, Inc.",1107457|-1|1097864|-1|98573|103730
CIK29002_10K_20180220.txt,,,"Infineon Technologies A.G.|Nexperia|ON Semiconductor Corporation|Rohm Electronics USA, LLC|Toshiba Corporation|Vishay Intertechnology, Inc.",1107457|-1|1097864|-1|98573|103730
CIK29002_10K_20190221.txt,,,"Infineon Technologies A.G.|Nexperia|ON Semiconductor Corporation|Rohm Electronics USA, LLC|Toshiba Corporation|Vishay Intertechnology, Inc.",1107457|-1|1097864|-1|98573|103730
CIK29002_10K_20200212.txt,,,"Infineon Technologies A.G.|Nexperia|ON Semiconductor Corporation|Rohm Electronics USA, LLC|Toshiba Corporation|Vishay Intertechnology, Inc.",1107457|-1|1097864|-1|98573|103730
CIK29002_10K_20210222.txt,,,"Infineon Technologies A.G.|Nexperia|ON Semiconductor Corporation|Renesas Electronics Corporation|Texas Instruments|Vishay Intertechnology, Inc.",1107457|-1|1097864|-1|97476|103730
CIK29002_10K_20220218.txt,,,"Epson|Infineon Technologies A.G.|Kyrocera|NXP Semiconductors N.V.|ON Semiconductor Corporation|Renesas Electronics Corporation|Rohm Electronics USA, LLC|Texas Instruments|Vishay Intertechnology, Inc.",-1|1107457|-1|1413447|1097864|-1|-1|97476|103730
CIK29002_10K_20230210.txt,,,"Epson|Infineon Technologies A.G.|Kyocera|NXP Semiconductors N.V.|Nexperia|ON Semiconductor Corporation|Renesas Electronics Corporation|Texas Instruments|Vishay Intertechnology, Inc.",-1|1107457|57083|1413447|-1|1097864|-1|97476|103730
CIK29002_10K_20240209.txt,,,"Epson|Infineon Technologies A.G.|Kyocera|NXP Semiconductors N.V.|Nexperia|ON Semiconductor Corporation|Renesas Electronics Corporation|Texas Instruments|Vishay Intertechnology, Inc.",-1|1107457|57083|1413447|-1|1097864|-1|97476|103730
CIK29002_10K_20250214.txt,,,"Epson|Infineon Technologies A.G.|Kyocera|NXP Semiconductors N.V.|Nexperia|ON Semiconductor Corporation|Renesas Electronics Corporation|Texas Instruments|Vishay Intertechnology, Inc.",-1|1107457|57083|1413447|-1|1097864|-1|97476|103730
CIK310568_10K_20101123.txt,"Anadigics, Inc.|Diodes, Inc.|Fairchild Semiconductor International, Inc.|Freescale Semiconductor, Inc.|International Rectifier Corp.|Koninklijke Philips Electronics|Linear Technology Corp.|Maxim Integrated Products, Inc.|Micrel Incorporated|Mitel Corporation|Monolithic Power Systems, Inc.|National Semiconductor Corp.|O2Micro International, Ltd.|ON Semiconductor Corp.|RF Micro Devices, Inc.|Semicoa Corporation|Semtech Corp.|Skyworks Solutions, Inc.|Supertex, Inc.|Texas Instruments, Inc.|Triquint Semiconductor, Inc.|Vishay Intertechnology, Inc.",940332|29002|1036960|1272547|316793|-1|791907|743316|932111|1170534|1280452|70530|1095348|1097864|-1|-1|88941|4127|730000|97476|913885|103730,"Anadigics, Inc.|Diodes, Inc.|Fairchild Semiconductor International, Inc.|Freescale Semiconductor, Inc.|International Rectifier Corp.|Koninklijke Philips Electronics|Linear Technology Corp.|Maxim Integrated Products, Inc.|Micrel Incorporated|Monolithic Power Systems, Inc.|National Semiconductor Corp.|O2Micro International, Ltd.|ON Semiconductor Corp.|RF Micro Devices, Inc.|Semtech Corp.|Skyworks Solutions, Inc.|Texas Instruments, Inc.|Triquint Semiconductor, Inc.|Vishay Intertechnology, Inc.",940332|29002|1036960|1272547|316793|-1|791907|743316|932111|1280452|70530|1095348|1097864|-1|88941|4127|97476|913885|103730
CIK310568_10K_20111123.txt,"Anadigics, Inc.|Diodes, Inc.|Fairchild Semiconductor International, Inc.|Freescale Semiconductor, Inc.|International Rectifier Corp.|Koninklijke Philips Electronics|Linear Technology Corp.|Maxim Integrated Products, Inc.|Micrel Incorporated|Mitel Corporation|Monolithic Power Systems, Inc.|O2Micro International, Ltd.|ON Semiconductor Corp.|RF Micro Devices, Inc.|Semicoa Corporation|Semtech Corp.|Skyworks Solutions, Inc.|Supertex, Inc.|Texas Instruments, Inc.|Triquint Semiconductor, Inc.|Vishay Intertechnology, Inc.",940332|29002|1036960|1272547|316793|-1|791907|743316|932111|1170534|1280452|1095348|1097864|-1|-1|88941|4127|730000|97476|913885|103730,"Anadigics, Inc.|Diodes, Inc.|Fairchild Semiconductor International, Inc.|Freescale Semiconductor, Inc.|International Rectifier Corp.|Koninklijke Philips Electronics|Linear Technology Corp.|Maxim Integrated Products, Inc.|Micrel Incorporated|Monolithic Power Systems, Inc.|O2Micro International, Ltd.|ON Semiconductor Corp.|RF Micro Devices, Inc.|Semtech Corp.|Skyworks Solutions, Inc.|Texas Instruments, Inc.|Triquint Semiconductor, Inc.|Vishay Intertechnology, Inc.",940332|29002|1036960|1272547|316793|-1|791907|743316|932111|1280452|1095348|1097864|-1|88941|4127|97476|913885|103730
CIK316672_10K_20030415.txt,"CSPI Multi Computer Division of CSP Inc.|DY4 Systems, a Force Computer business unit|Mercury Computer Systems, Inc.|Radstone Technology, PLC",-1|-1|-1|-1,"CSPI Multi Computer Division of CSP Inc.|DY4 Systems, a Force Computer business unit|Emhart Industries, Inc.|Mercury Computer Systems, Inc.|Radstone Technology, PLC|Savage Arms, Inc.|Savage Sports Corporation|Western Auto Supply Co.",-1|-1|-1|-1|-1|-1|-1|105981
CIK316672_10K_20040330.txt,DY4 Systems,-1,"CSPI Multi Computer Division of CSP Inc.|DY4 Systems|Mercury Computer Systems, Inc.|Radstone Technology, PLC",-1|-1|-1|-1
CIK316672_10K_20050331.txt,DY4 Systems|Synergy Microsystems,-1|-1,"CSPI Multi Computer Division of CSP Inc.|Curtiss-Wright Embedded Computing|DY4 Systems|Mercury Computer Systems, Inc.|Radstone Technology, PLC|Synergy Microsystems",-1|-1|-1|-1|-1|-1
CIK316793_10K_20060915.txt,Babcock|Fairchild Semiconductor|Infineon Technologies|Interpoint|Intersil|Linear Technology|MS Kennedy|Matsushita|Maxim Integrated Products|Microsemi|Mitsubishi|Modular Devices|National Semiconductor|ON Semiconductor|Philips|Renesas|STMicroelectronics|Semelab|Semtech|Sensitron|Shindengen|Texas Instruments|Toshiba|VPT|Vishay|Volterra,-1|1036960|1107457|50842|2485|791907|-1|-1|743316|310568|773753|-1|70530|1097864|205778|-1|932787|-1|88941|-1|-1|97476|98573|79259|-1|1050550,Babcock|Fairchild Semiconductor|Infineon Technologies|Interpoint|Intersil|Linear Technology|MS Kennedy|Matsushita|Maxim Integrated Products|Microsemi|Mitsubishi|Modular Devices|National Semiconductor|ON Semiconductor|Philips|Renesas|STMicroelectronics|Semelab|Semtech|Sensitron|Texas Instruments|Toshiba|VPT|Vishay|Volterra,-1|1036960|1107457|50842|2485|791907|-1|-1|743316|310568|773753|-1|70530|1097864|205778|-1|932787|-1|88941|-1|97476|98573|79259|-1|1050550
CIK316793_10K_20080801.txt,Cisco|Delta|Emerson|Fairchild|HP|IBM|Infineon|Intel|Interpoint|Intersil|Linear Technology|MS Kennedy|Microsemi|Microsoft|Mitsubishi|NXP|ON Semiconductor|Renesas|STMicroelectronics|Sony|Toshiba|VICOR|VPT|Vishay,858877|27924|1017794|34257|47217|353524|1107457|50863|50842|2485|791907|-1|310568|789019|773753|1413447|1097864|-1|932787|313838|98573|751978|79259|-1,Fairchild|Infineon|Interpoint|Intersil|Linear Technology|MS Kennedy|Microsemi|Mitsubishi|NXP|ON Semiconductor|Renesas|STMicroelectronics|Toshiba|VICOR|VPT|Volterra,34257|1107457|50842|2485|791907|-1|310568|773753|1413447|1097864|-1|932787|98573|751978|79259|1050550
CIK316793_10K_20080915.txt,Delta|Emerson|Fairchild|HP|IBM|Infineon|Intel|Interpoint|Intersil|Linear Technology|MS Kennedy|Microsemi|Microsoft|Mitsubishi|NXP|ON Semiconductor|Renesas|STMicroelectronics|Toshiba|VICOR|VPT|Volterra,27924|1017794|34257|47217|353524|1107457|50863|50842|2485|791907|-1|310568|789019|773753|1413447|1097864|-1|932787|98573|751978|79259|1050550,Fairchild|Infineon|Interpoint|Intersil|Linear Technology|MS Kennedy|Microsemi|Mitsubishi|NXP|ON Semiconductor|Renesas|STMicroelectronics|Sony|Toshiba|VICOR|VPT|Volterra,34257|1107457|50842|2485|791907|-1|310568|773753|1413447|1097864|-1|932787|313838|98573|751978|79259|1050550
CIK316793_10K_20090827.txt,Alcoa|Bosch|Continental Auto|Delphi|Fairchild|Honda|IXYS|Infineon|Interpoint|Intersil|Linear Technology|MS Kennedy|Microsemi|Mitsubishi|NXP|Nagares|ON Semiconductor|Renesas|STMicroelectronics|TRW|Toshiba|VICOR|VPT|Vishay|Volterra,1675149|-1|-1|1707092|34257|-1|945699|1107457|50842|2485|791907|-1|310568|773753|1413447|-1|1097864|-1|932787|100030|98573|751978|79259|-1|1050550,Fairchild|IXYS|Infineon|Interpoint|Intersil|Linear Technology|MS Kennedy|Microsemi|Mitsubishi|NXP|ON Semiconductor|Renesas|STMicroelectronics|Toshiba|VICOR|VPT|Vishay|Volterra,34257|945699|1107457|50842|2485|791907|-1|310568|773753|1413447|1097864|-1|932787|98573|751978|79259|-1|1050550
CIK319191_10K_20020328.txt,Xicor,319191,Analog Devices|Atmel Corporation|Catalyst Semiconductor|Maxim,6281|872448|899636|1013351
CIK319191_10K_20030328.txt,,,Analog Devices|Atmel Corporation|Linear Technology Corporation|Maxim Integrated Products,6281|872448|791907|743316
CIK319191_10K_20040223.txt,,,Analog Devices|Atmel Corporation|Linear Technology Corporation|Maxim Integrated Products,6281|872448|791907|743316
CIK319450_10K_20020412.txt,,,ARM|Advanced Micro Devices|Atmel|Conexant|Hitachi|Intel|Lucent Technologies|MIPS Technologies|Maxim|Microchip|Mitel|Mitsubishi|Motorola|NEC|NetSilicon|PMC-Sierra|Philips|ST Microelectronics|Samsung|Sanyo|Sharp|Texas Instruments|Toshiba,1057997|2488|872448|1069353|47710|50863|1006240|1059786|1013351|827054|1170534|773753|68505|72127|1068885|767920|205778|-1|-1|203097|800840|97476|98573
CIK319450_10K_20030401.txt,,,ARM|Advanced Micro Devices|Atmel|Conexant|Globespan|Intel|Lucent Technologies|Microchip|Mitel|Motorola|NEC|Philips|ST Microelectronics|Semtech|Sharp|Texas Instruments|Toshiba,1057997|2488|872448|1069353|-1|50863|1006240|827054|1170534|68505|72127|205778|-1|88941|800840|97476|98573
CIK319450_10K_20040330.txt,,,Atmel|Cypress Semiconductor|Intel|Microchip|Motorola|National Semiconductor|Renasas|STMicroelectronics|Texas Instruments,872448|791915|50863|827054|68505|70530|-1|932787|97476
CIK319450_10K_20050331.txt,,,Atmel|Cypress Semiconductor|Freescale|Intel|Microchip|National Semiconductor|Renasas|STMicroelectronics|Texas Instruments,872448|791915|1272547|50863|827054|70530|-1|932787|97476
CIK319450_10K_20060626.txt,Atmel|Cypress Semiconductor|Freescale|Intel|Microchip|National Semiconductor|Renasas|STMicroelectronics|Texas Instruments,872448|791915|1272547|50863|827054|70530|-1|932787|97476,Atmel|Cypress Semiconductor|Freescale|Intel|Microchip|Renasas|STMicroelectronics|Texas Instruments,872448|791915|1272547|50863|827054|-1|932787|97476
CIK319450_10K_20070625.txt,"Atmel|Cypress Semiconductor|Freescale|Microchip|Renasas|STMicroelectronics|Samsung|Universal Electronics, Inc.",872448|791915|1272547|827054|-1|932787|-1|101984,"Atmel|Cypress Semiconductor|Freescale|Microchip|Microchip Technology, Inc.|Micron Technology, Inc.|Renasas|STMicroelectronics|STMicroelectronics, Inc.|Samsung|Universal Electronics, Inc.|X-FAB|ZiLOG MOD III, Inc.|ZiLOG, Inc.",872448|791915|1272547|827054|827054|723125|-1|932787|932787|-1|101984|-1|-1|319450
CIK319450_10K_20080630.txt,"Atmel|Cypress Semiconductor|Freescale|Microchip|Renasas|STMicroelectronics|Samsung|Universal Electronics, Inc.",872448|791915|1272547|827054|-1|932787|-1|101984,"Actel Corporation|Altera Corporation|Atmel|Cypress Semiconductor|Freescale|Microchip|Microchip Technology, Inc.|Micron Technology, Inc.|Renasas|STMicroelectronics|STMicroelectronics, Inc.|Samsung|Universal Electronics, Inc.",907687|768251|872448|791915|1272547|827054|827054|723125|-1|932787|932787|-1|101984
CIK319450_10K_20090630.txt,Atmel|Cypress Semiconductor|Freescale|Microchip|Renasas|STMicroelectronics|Samsung,872448|791915|1272547|827054|-1|932787|-1,"Actel Corporation|Altera Corporation|Atmel|Cypress Semiconductor|Freescale|Microchip|Microchip Technology, Inc.|Renasas|STMicroelectronics|Samsung",907687|768251|872448|791915|1272547|827054|827054|-1|932787|-1
CIK32272_10K_20000314.txt,,,Hosiden|Hyundai|IBM|JVC|Optrex|PCI|Philips|Samsung|Seiko Instruments|Seiko-Epson|Sharp|Texas Instruments,-1|-1|353524|-1|-1|879534|205778|-1|-1|-1|800840|97476
CIK32272_10K_20010313.txt,,,Hosiden|Hyundai|JVC|Optrex|PCI|Philips|Samsung|Seiko Instruments|Seiko-Epson|Sharp|Texas Instruments,-1|-1|-1|-1|879534|205778|-1|-1|-1|800840|97476
CIK32272_10K_20020320.txt,,,Aurora Systems|Epson|Hitachi|Hosiden|JVC|Optrex|Philips|Samsung|Seiko Instruments|Seiko-Epson|Sharp|Sony|Texas Instruments|Wintek,-1|-1|47710|-1|-1|-1|205778|-1|-1|-1|800840|313838|97476|-1
CIK32272_10K_20030328.txt,,,Aurora Systems|Benchmark Electronics|Epson|Hitachi|Hosiden|JVC|Optrex|Pemstar|Philips|Plexus|SMTC Manufacturers’ Services|Samsung|Seiko Instruments|Seiko-Epson|Sharp|Sony|SpatiaLight|Texas Instruments|Wintek,-1|863436|-1|47710|-1|-1|-1|924829|205778|785786|-1|-1|-1|-1|800840|313838|881468|97476|-1
CIK32272_10K_20040315.txt,,,Benchmark Electronics|Hosiden|Optrex|Pemstar|Philips|Plexus|Samsung|Seiko Instruments|Seiko-Epson|Sharp|Suntron|Wintek,863436|-1|-1|924829|205778|785786|-1|-1|-1|800840|1160513|-1
CIK32272_10K_20050404.txt,,,AU Optronics Corp.|Benchmark Electronics|Hosiden|International Displayworks|Optrex|Pemstar|Philips|Plexus|Samsung|Seiko Instruments|Seiko-Epson|Sharp|Suntron|Wintek,1172494|863436|-1|866415|-1|924829|205778|785786|-1|-1|-1|800840|1160513|-1
CIK32878_10K_20020930.txt,,,"BYD Battery Co., Ltd.|Bekaert|Bekaert Corporation|Boeing|Canon Inc.|ChevronTexaco|ChevronTexaco Corporation|EV Global Motors Company|GP Batteries International Limited|GS-Saft Ltd.|General Electric|General Motors|General Motors Corporation|Harding Energy Inc.|Hitachi Maxell, Ltd.|Hitachi, Ltd.|Honda Motor Company, Ltd.|Hyundai Motor Company|Intel|Intel Capital|Japan Storage Battery Co., Ltd.|Lexel Battery (Shenzhen) Co., Ltd.|Lockheed Martin|Matsushita Battery Industrial Co. Ltd.|Matsushita Battery Industrial Co., Ltd.|Matsushita Electric Industrial Co., Ltd.|Nan Ya Plastics Corporation|Ovonic Battery|Panasonic EV Energy Co. Ltd.|Panasonic EV Energy Co., Ltd.|Pioneer Corporation|Plasmon Limited|Rare Earth High-Tech Co. Ltd.|Ricoh Company Limited|SANIK Battery Co., Ltd.|Saft America, Inc.|Saft, S.A.|Samsung Electronics Co., Ltd.|Sanoh Industrial Company, Ltd.|Sanyo|Sanyo Electric Co., Ltd.|Sony Corporation|TDK Corporation|Teijin, Limited|Texaco|Toray Industries, Inc.|Toshiba Battery Co., Ltd.|Toshiba Corporation|Toyota Motor Corporation|Varta Batterie AG|Walsin Technology Corporation",-1|-1|-1|12927|16988|-1|-1|-1|-1|-1|40545|1467858|1467858|-1|-1|47710|715153|-1|50863|-1|-1|-1|936468|-1|-1|-1|-1|-1|-1|-1|733060|-1|-1|723303|-1|-1|1172052|-1|-1|203097|800863|313838|203383|-1|97349|-1|-1|98573|1094517|-1|-1
CIK32878_10K_20031022.txt,,,"BAE Systems|BYD Battery Co., Ltd.|Bekaert|Canon Inc.|ChevronTexaco|GP Batteries International Limited|GS-Saft Ltd.|General Electric|Ghandong Shida Battery Co. Ltd.|Guangdong Shida Battery Co., Ltd.|Harding Energy Inc.|Henan Huanyu Power Source Co., Ltd.|Hitachi Maxell, Ltd.|Honda Motor Company, Ltd.|Hyundai Motor Company|ITS Innovative Transportation Systems A.G.|Intel Capital|Japan Storage Battery Co., Ltd.|Lexel Battery (Shenzhen) Co., Ltd.|Linghao Battery (H.K.) Co., Ltd.|Linghao Battery (Shenzhen) Co., Ltd.|Matsushita Battery Industrial Co. Ltd.|Mcnair-tech Co., Ltd.|Nan Ya Plastics Corporation|Ovonic Media, LLC|Ovonyx|Panasonic EV Energy Co. Ltd.|Rare Earth High-Tech Co. Ltd.|SANIK Battery Co., Ltd.|STMicroelectronics|Saft America, Inc.|Saft, S.A.|Samsung Electronics Co., Ltd.|Sanoh Industrial Company, Ltd.|Sanyo Electric Co. Ltd.|Sanyo Electric Co., Ltd.|Sovlux Battery Co. Ltd.|TWD Battery Co., Ltd.|Texaco Energy Systems LLC|Texaco Ovonic Battery Systems LLC|Texaco Ovonic Hydrogen Systems LLC|Toshiba Battery Co., Ltd.|Toyota Motor Corporation|Varta Batterie AG|Walsin Technology Corporation|Yuasa Corporation",895564|-1|-1|16988|-1|-1|-1|40545|-1|-1|-1|-1|-1|715153|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|932787|-1|1172052|-1|-1|800863|800863|-1|-1|-1|-1|-1|-1|1094517|-1|-1|-1
CIK32878_10K_20040913.txt,,,"BAE Systems|ChevronTexaco|ChevronTexaco Corporation|Cobasys LLC|GP Batteries|General Electric|Honda Motor Company, Ltd.|Hyundai Motor Company|Intel Corporation|Matsushita Electric Industrial Co., Ltd.|Nan Ya|Ovonyx, Inc.|Panasonic EV Energy Co., Ltd.|Rare Earth Ovonic|Ricoh Company Limited|STMicroelectronics|Saft Group|Sanyo Electric Co. Ltd.|Sony Corporation|Texaco Ovonic Hydrogen Systems LLC|Toyota Motor Corporation|Tyler Lowrey|United States Advanced Battery Consortium|Varta",895564|-1|-1|-1|-1|40545|715153|-1|50863|-1|-1|-1|-1|-1|723303|932787|-1|800863|313838|-1|1094517|-1|-1|-1
CIK32878_10K_20050913.txt,,,"Chevron Technology Ventures LLC|Cobasys LLC|Elpida Memory, Inc.|Honda Motor Company, Ltd.|Hyundai Motor Company|Intel Corporation|Matsushita Electric Industrial Co., Ltd.|Micron Technology, Inc.|Motorola, Inc.|Nanochip, Inc.|Ricoh Company Limited|STMicroelectronics|Saft Group|Sanyo Electric Co. Ltd.|Sony Corporation|Toshiba",-1|-1|-1|715153|-1|50863|-1|723125|68505|-1|723303|932787|-1|800863|313838|98573
CIK32878_10K_20060913.txt,"Kyocera Corporation|Mitsubishi Electric Corporation|Q-Cells AG|Sanyo Electric Co., Ltd.|Sharp Corporation",57083|773753|-1|800863|800840,"Kyocera Corporation|Mitsubishi Electric Corporation|Panasonic EV Energy Company|Q-Cells AG|Sanyo|Sanyo Electric Co., Ltd.|Sharp Corporation|Varta AG|Varta Microbattery GmbH|Varta Microbattery, Inc.",57083|773753|-1|-1|203097|800863|800840|-1|-1|-1
